пойти дистанционка кушать тортик;1
пойти дистанционка снижать оценка балл дефис вместо тире маленький буква;1
пойти дистанционка ссаные;1
пойти дистанционка 🕯️🌹;1
пойти донецкий кулич паска окраина округа донецкий трудовский марьинка александровка креминный максимильяновка старомихайловка большинство человек разговаривать украинский суржик;1
пойти дылда ебучие;1
пойти жалкий попытка срисовывание посол решать научиться;1
пойти жизнь;1
пойти жопа;1
пойти жопа короновиросом хочть жилой хочть водка;1
пойти жопа пацан вона маинкрафт играть;1
пойти жопа чо шьём …;1
пойти задница пущать европа помощь просить;1
пойти задротить ведьмак;0
пойти заебала обсирать мень ока смешной обидный;1
пойти значащий;1
пойти значащий работа мать печатать сидящий лошара уже полтора работать улитка предложение помогать быстрый отказаться пусть конечный ебется хотеть ключ дом наушники поэтому страдать;1
пойти играть ввместо курсовой возможный;0
пойти интеграция гнид;1
пойти историчка;1
пойти ка;1
пойти крч;1
пойти личку адрес издеваться штоль скотина безрогий;1
пойти личный плють бюрократический высер нерв;1
пойти мама;1
пойти мамин подруга пасха птм видимый мамин подруга правило карантин распространяется;1
пойти маник столько ходящий б хуйни;1
пойти матеша;1
пойти мобла ебала ида;1
пойти мудила господин хватит пишущий;1
пойти направление хотеть дерьмо учебный программа нигде выкладывать подписаться;1
пойти нафиг б;1
пойти нафиг б;1
пойти нафиг удаленный чс;1
пойти нах;1
пойти нахер;1
пойти нахер;1
пойти нахер;1
пойти нахер;1
пойти нахер;1
пойти нахер;1
пойти нахер;1
пойти нахер;1
пойти нахер испорченный зараза;1
пойти нахер концертамии уродов социализм гусарымолчать;1
пойти нахер че деланный;1
пойти нахер штраф;1
пойти нахер юный;1
пойти нахй интровертка;1
пойти нахлебник;1
пойти нахрен клоун интересный успев отдыхать учитывая камбэки;1
пойти ноготочки диплом психолог психиатр;1
пойти общага жопа;1
пойти ока;1
пойти оса;0
пойти отдыхать природа внуков правнук толстой боже активный нацики использовать кто…;1
пойти отмалчивать удачный написатьвопросов пис ✌🏻;1
пойти отседова;1
пойти пень;1
пойти перепроходить сн хер понимать правильный;1
пойти пересматривать;1
пойти пизда;1
пойти пизда;1
пойти пизда реальность ида строящий дом опушка леса майнкрафт;1
пойти пишущий конспект смотреть принцесса правда пришелся смотреть озвучка сабами фу;1
пойти пляска фнафом;0
пойти пожрать мень утро бесящий;1
пойти пойти пойти комната видимый;1
пойти покупать зеленый берн стан пить энергетик мень уже спасти;1
пойти покурить нерв хватать конференция сука выбить обратный подключать говно негатив;1
пойти понравиться концерт старый сука ахерели концерт побывать отдавать сука счастья предоставлять возможность 방탄소년단  방방곡곡방방콘;1
пойти поправка охуели создавать мир играть боже тип криворукий долбаебам изза слить каток криворукий долбаебы написать гуд лак некст щас пусть говно навернуть;1
пойти поток взаимный обвинение пендосы пости видимый шанс сохранять лидерство военный сфера космос;1
пойти практик еня;1
пойти препод предмет переделать;1
пойти принцип ссать глаз божий роса лада;1
пойти прогуляться дом;0
пойти псина шлядь ебучая;1
пойти псих;1
пойти пусть спасибо трезвый легендарусскогорока;1
пойти работать печник искусство учиться многий навальный хомячий н…;1
пойти радикалки;1
пойти радов;1
пойти разговор абстрактный мужик одинаковый;1
пойти россия продажный тварь;1
пойти сидящий;1
пойти смотреть;1
пойти снег середина апрель градус мень уже погода выдерживать дурдома;1
пойти собака;0
пойти создать акка;0
пойти спасибо;1
пойти спать дистанционка;1
пойти сырма нафиг сериал посол жс смотреть смешарико…;1
пойти тварин;1
пойти тварь вороватый;1
пойти тегальщик;1
пойти телефон бесящий мень уродов;1
пойти транс минимонь смотреть толк бодет больший;1
пойти тупой дистанционка ида смотреть беременный;1
пойти тупой пизда больший дышащий сторона ненавидеть;1
пойти уёна случай запоминать уён упомянуть диета данный момент сбрасывать лишний весы заниматься стараться питаться правильный уточнив планирует сбросить кг спустя;0
пойти уже надоел;1
пойти уже физика;1
пойти урок вутра ебанусь чём урок подряд;1
пойти физрой мень класс включительно эксплуатировать олимпиада физра птмшт гимнастка бывшаятащила сука школа хд;1
пойти х;1
пойти хааавчик петушок ебанный джиган;1
пойти хайкью пойти атсуму пойти;1
пойти хрен пусть москва закрывать случилось москвич волга астрахань сидящий н х самоизоляция пропу ка хватит человек регион издеваться зарпбо ки нкжнв москсичи сидящий шея регион;1
пойти хрен чум лохматый роль;1
пойти хуев;1
пойти хуй🤡;1
пойти хутор седой бордюрный мальчик своми пропуск государство абсурда🤦‍♀️;1
пойти черта;1
пойти черта ёп;1
пойти чертууу;1
пойти читать бестбой ау молиться огосподибоже маркмины маркмины давать пж дженей джем оставаться марк полететь хёку блин любящий маркхеков запутанный понять любящий;0
пойти читать фф;0
пойти чонгуки жениться;1
пойти шаболда;1
пойти шашлык вотгад эдакий;1
пойти шкаф орь подушка ребенок находить прячется;1
пойти экзамен готовиться ебашить день овердохуя суть балловый;1
пойти югов самоизоляция;1
покажетвечный собственный пример возвращение кремль отказ работа удаленке переход нормуль образ жизнь аля;0
показатель реальный охрененный понимание принятие друг друг любовь бакуго;0
показаться любящий ребенок;0
показывать внимательный пишть твит 😅;0
показывать живой спокойный;0
показывать ничуть удивить внутри наверняка должный перцев выживать дом пускать кухня;0
показывать очередной яблоко акварель показывать креветка;0
показывать убожеий хуястого;1
показываю хочть общаться человек отвечать отъебись игнорирую пытаться минимизировать своё настроение;1
покоиться мир принцесса;0
покупать книга;0
покупать коф перекресток кофеман негодовать;0
полдень сидящий матешей;0
полет секс музыка;0
полина аяо маленький улыбашка любящий называть ужасным сюэ янов спорить хороший;0
полина любящий;0
полина майн;0
политбюро сливать кремлевский лузера илиударов спин загнанный крыса кремлевскаясистема кремлевскиетехнологии лузеры путина спецслужб зеленский борьба трамп политбюро гру;1
политика поздравлять православный вербный воскресение вежливый разумный становиться заложник самозванный комиссаров написать атеистический политбюро ненавидеть;1
политика примиренчество уверенный памятник красный идти запятая белый ради совковый поколение сгоревший жопа сыпящий обвинение белый развалить совок власть белый красный теория;1
политический проститутка коломойский;1
полиция останавливать бухой чинуша кгга депутатка костенко зам кличко слончака ударенный полицейский;1
полиция отказаться проверять информация летный сынов заммэра москва ликсутова изолироваться посол возвращение куршевеля попасть дтп участие нелегальный уличный гонки силовик заявленной одный видео привлечение ответственность недостаточно;0
полиция отказаться проверять информация нелегальный гонки летний сынов ликсутова;0
полнейший дегенерат;1
полнометражек мильтик балерина русский фильм кстати довольный хороший;0
полность оправдываю никой поломанный разбитый хочть тишина мень вышибать боль безысходность деланный сюда разбитый состояние сбежавшие;0
полность согласиться частью мнение комплимент сторона сильный персонажки наступать мень зная хреновый получается;0
полность согласный бесящий ами бтс маленький;1
полноформатник блэкпинк;0
полный ощущение телевизионный чиновник создавать ажиотаж идиотизм полный конечный;1
полный серьез исследую рынок московский недвижимость мень деньги послезавтра экзамен готовый;0
полный серьёзе думать сегодняпочему хпзвдазидужжу;0
половина неплохой завязках максимальный тупой похищение асун мерзкий мужик жениться;1
половина плакать плакать;0
половина сша учиться колледж возраст зану пойти нахер;1
положительный отрицательный персонаж бороться солнце равный поступать конченый мудаки;1
полтора месяц дуроскопу любимый пропагандон соловьёв;1
получается;0
получается;0
получается мень перестрелка сложный неправильный слабый дефектный;0
получается напевать шнаппи прошлый;0
получается хуевое настроение спать день получается больший пишть уже уверенный стоящий пишущий;0
получать амаг хииро получать амаг хииро;0
получать быстрый быстрый терять интерес;0
получать деньги чувствовать ущербный ощущение право бесящий деланный;1
получать лотерейный награда столото;0
получать ответ;0
получать удовольствие хитровыебанный куча твистовый любящий разжёвывают мыслящий приносящий тарелка;0
получать цветок 😂;0
получать экстра поинтс прибежать улица понимать деланный;0
получать эстетический наслаждение смотря видео человек деланный уборка мотивировать мень уборка ах любящий чистота;0
получаться;1
получаться;0
получаться фигня;0
получиться гибрид феечка винкс девочка лего френдс учет хочть нарисовать чонгука спрашивать мень рисовать нормальный;0
получиться корявый телефон учиться рисовать больший рисунок;0
полчаса;0
полчаса деланный визитка оса скинуться агрх бесящий;1
полый;0
полый мир обозралься еврей еврей факт власть израиль глупый гражданство давать;1
пользователь сеть вновь поднять западло отвечать верующий бабуля воистину воскресе пойти пойти пользователь сеть ищущий чёткий ответ;1
пользоваться случай ноготок пастельный белье удачный совпасть оформой;0
пользоваться случай хочть мэри отвратительный ненавидеть;1
полюбить;0
полюбить всякий фильтровый;0
полюбить роза;0
полюбить читать универ дорогой домой поезд занималачаса;0
поматушто хейтер;1
поменяться больший терять холодный городской улица;0
помилка родители даль засыхать контрацептив;1
помимо километровый домашка мень срач родители;1
помимо принцип бессмысленный затея хочться нахрена раздать деньги человек понимать деньги горящий глаз скупать остаток гречка туалетный бумага магазин пойти домой гневный требуть добавка;1
помирай посол тренировка ненавидеть кардио;1
помирать часов снов выпивать калория чувствовать ужасный виноватый многий умаров;0
помню…;0
помнящий;0
помнящий;0
помнящий бояться доверять;0
помнящий гейба бальтазар сперва красивый вешать ухо сказочка плють;0
помнящий глаз немец;0
помнящий грэм филлипс топящий теория коронавирус фейк;0
помнящий дорам неужели действительный трэшак сознание отказаться признанный позор дорамой;1
помнящий зарегистрироваться твиттер помнящий;0
помнящий мама джису хороший относиться йеджи интересный девочка отношение семья;0
помнящий мама купить кассета ненавязчивый прсмотри классный хороший фильм;0
помнящий мень набралосьчеловек спустя месяц супер довольный этим😳😳😳;0
помнящий момент бон вояж хосок джин изображать момент титаник намджун наблюдая простой;0
помнящий момент знакомство факерами фраза хонкни хорень;0
помнящий находить книга написать навредить бить ослаблять деланный убегающий доля секунд;0
помнящий ненавидеть память;1
помнящий нишиною влюбилась перс хотеть любящий ибо простой невероятный;0
помнящий обожаю чейдж ап тина эйдж любящий совершенный трек альбом любящий элоун альбом подарить хороший концепт джунхао😔🤘🏻;0
помнящий одный поца нравиться дофига милый;0
помнящий орало дурачок рвавшийся спойлер ссаным мститель;1
помнящий простой подумать начинать ведущий тви мысль вгоду мень крыло фандомовский твиттерский пара мелкий мьючалок пот познакомиться карасик альраи обосновывать капитальный;0
помнящий ранний жениться котов;0
помнящий рыдающее блииииин вьетнамский флешбеки;0
помнящий сильный выпадать выглядящий отвратительный;1
помнящий спонтанный отхерачила волос карий мень длинный волос мень раздражать длинный;1
помнящий счастливый становить чонгук друг прислать фургончик боже улыбка действительный драгоценный 🥺;0
помнящий тупорылый паблик вк кидать видео подпись трейлер вдовый вышел😜😜😜;1
помнящий уродский мелодия стоящий мегафон линия поддержка вгоду сеять бесящий;1
помнящий хочть отношение хаха забытый ненавидеть;1
помнящий хуйнины впиздец земля пух ненавидеть перспектива;1
помнящий шеф начислять зарплата месяц работник выдавать мешков мука;0
помнящий школьный программа;0
помнящий эмоциональный чонгук рассказывать парень тэхен останавливать попросив бутылка вода;0
помогать вставать хороший друг пот пойти повод юбка;0
помогать пожалуйста основание значение условный константа устойчивость комплексонатов предлагать схема раздельног… фу химия;1
помогать разобраться;0
помогать разыскать человек;0
помогать распространение карма меня🙏🏻;0
помогать спасать;0
помогать человек;0
помоему мразотство дружащий человек хотеть послать;1
помрёт прихватив пара министр света чепуха враньё наипалово вирус ждущий;1
понаехавший заражать коронавирус ненавидеть сильный;1
понарожают ребенок заниматься воспитание развитие пот бесящий тупой месяц просидеть дом рожать уёбыш ничо смочь надоел контент ебучих тупорылый родители карантин;1
понастоящий отвратительный;1
понедельник вторник среда среда пятница суббота воскресение;0
понедельник глядя задача;0
понедельник уже мудила бы…;1
понеслаась лента пойти теория тупить клоун;1
понимать;1
понимать;0
понимать;0
понимать;0
понимать английский язык ставить низкий оценка приложение боже идиот;1
понимать бояться трудностей♡что возможно♡;0
понимать бред;1
понимать ванечка щас инст лайкает;0
понимать вставлять фрагмент вырезать забытый простой предпочитаемая фрагмент хороший см услышать фанат предпринять многий агентство махнуть рука;0
понимать гендальф редкостный мудак дом здоровый орлах долететь спокойный гора гном;0
понимать гениальный шутка быдло;1
понимать геральта резкий становить отсосином простой любовать часов;0
понимать герой милый корги;0
понимать готовый умерший соланджело настолько сильный любящий;0
понимать данзо оформе становить гаара ранний долгий оформой скорый наверный собака поменять уже гаарани сыскать мень;0
понимать деланный эдит девочка бп мамаму исправлять;0
понимать день тупорылый рассуждение женщина деланный слышащий мужлан женщина;1
понимать джа плохой человек хороший человек происходящий многий плохой;0
понимать дистанционный урок угарный мень говно;1
понимать долбоёбов …;1
понимать еврей мудак;1
понимать етот мема;0
понимать ету парадигма ето какаят хрень ибо ето играть понимание вырасти;0
понимать жизнь ориентация пойти пойти баня;1
понимать жилой жизнь пойти;1
понимать забавный вещь сестра родиться ребенок тета сторона мама папа лесбиянка;0
понимать завтра садящий машина поехать машина любаньке😱💔;0
понимать завтра толпа человек повыползают улица поехать шашлык гулять городов контактировать друг первомай праздник;0
понимать занятие репет отвечать штош ловушка айелтс;0
понимать кавай;0
понимать карантинный цель перевыполнить количество твит;0
понимать кемы больший должный воссоединяться ибо серьезный пережить;1
понимать китаев ссср равный переходи капитализм выгодный номенклатура;0
понимать классный жилой возле университет манас лежалый травы пишть ресерч♥️;0
понимать комплимент мень быканули;0
понимать котов;0
понимать крутящий педаль пульс показывать остановиться пишть должный наоборот;0
понимать лента типо;0
понимать любящий грязный душа;0
понимать любящий мать поделать;0
понимать любящий парень гомофобно высказываться;0
понимать любящий саша;0
понимать мема тип;0
понимать мень злить;1
понимать мень многий вещий доставать человек живть эма;1
понимать мень мудо пытаться зарыдать бесящий мень;1
понимать мень неправильный любящий друг подруга сильный готовый лопнуть любовь крутой;0
понимать мень раздражать асмр видео некомфортно мизинчик покалывать нервничать начинать;1
понимать мень раздражать 😳;1
понимать мень удивительный способность льть вода маман читавший война мир написать романов сочинение непонятный шекспировский высказывание;0
понимать мень учить жизнь деланный упаковка;0
понимать месяц дистанционки деланный задание допы матану;0
понимать мотивация пойти наруто;0
понимать мотивация пойти наруто;0
понимать мразь отцов мразь;1
понимать наверный шок дикий извиняться правда обиженный возможный новость человек противить факт реальность изменять юнг пассив;0
понимать написать мень бесящий прошлый краши;1
понимать насколько сильный любящий ким тэхен простой платящий;0
понимать начнёте каникулы жуткий полный;1
понимать обожаю сиреневый 🎡;0
понимать обязанный смысл договариваться мень раздражать;1
понимать окно зацвести береза значащий мненедели умирать🥴;0
понимать оскорблять аниме;0
понимать основной посыл сторона концепт совершенный безобоснованно прощать простой грудь видный;0
понимать относиося ко собчтвенность считать;1
понимать пойти шашлычник выходной неделя путина …;1
понимать половина истерика синдром отмена уследить равный гспд мудаки отвратительный мудаки;1
понимать приятный противный мразь понимать больший позвонить сюда;1
понимать происходящий;0
понимать происходящий напоминаю;0
понимать происходящий простой любящий эдвард уже пойти;0
понимать простой выбирать депрессовать ненавидеть желать смерть;1
понимать простой твиттер послушать исповедь;1
понимать простой тема мень красный тряпка бык бесящий белый каление тупость дорожник;1
понимать работать;0
понимать радоваться тиран ушёл правосудие сердце ким чен ына останавливать благодаря чьему подвиг;1
понимать решение убивать понимать;0
понимать ризотто честный нравиться рисовый каша любящий;0
понимать рисовать волос рея точный лоуки смириться хуевые;0
понимать сезон доиграть чп чс ядерный война 🤣;0
понимать сидящий деланный урок деланный дохрена;0
понимать ситуация;0
понимать скриню коммент;0
понимать слово меняться;0
понимать слово помогать;0
понимать сложный посидеть дом мень бесящий человек простой гуляющий эпидемия пот ной карантин продлить ухудшить статистика заболевший винить путина💥;1
понимать спокойный смог встречаться девушка представлять отношение парень младший сложный;0
понимать спрашивать происходящий смысл;0
понимать тая;0
понимать тбз высота нич;0
понимать твит обращать внимание;0
понимать тесла вывозить;0
понимать уже ахуели край злой хватать;1
понимать уметь деланный бездарный чмо;1
понимать упоротые выть великага манегера;1
понимать устраивать драм челик шутить ширана слушать гетеро хотеть правда лолпроц точный тип тип обосрали говно лила срач пустота;1
понимать хейта регина тодоренко посол извинить фильм домашний насилие;0
понимать хейтом надеюсь равный;0
понимать хочть заниматься;0
понимать хочть сидящий девочка парк обсуждать фрерард;0
понимать че доебался женщина определять уровень развитие пожаловаться подруга родители выкладывать жалоба общий доступ пойти пиздиться учитель;1
понимать чел опаздывать мин всякий бывать наж камон;0
понимать человек джерард фрерард извинить здоровый образ жизнь готовить джерард фрерард;0
понимать человек спивать стресс отвлекать вместо алкоголь мень коф действовать отвлекать пить коф остальный неважный;0
понимать читаюкак изя пизи🤡 изя пизи водка соус🤡;0
понимать чувство радоваться;0
понимать эрдрган надавать люлей путина выстроить очередь желающий пинок неудачливый гопник;1
понимаю😄🖐типа человек придерживаться правило ночь заболевать полюдей сутки день ослабят🥰🥰и хахахаха;0
понравился понравился кричать изъянов;0
понравился фильм;0
понравиться мейком линза костюм укладка челка смотреться 🔥;0
понравиться русский песня ненавидеть русский музыка мелодия лютый кринж ловля целик слушать равный гомофоб избегать сила признание нравиться секс представитель полый;1
поныть настолько ненавидеть хотящий лупить своё вырывать волос голова ненависть;1
понятие имеющегося;0
понятный божеатый;0
понятный больший автор сюда приплюсовать враньё;1
понятный неинтересный говно;0
понятный ненавидеть;1
понятный пиздит дышащий позор обманщик лицемер;1
понятный пожалуйста купить почка курящий умаров здоровый ейлет отроду;0
понятный простой плють стараться поддерживать ответ получать;1
понятный разный история женщина порой травящий мужчина случиться драка рф столько семей слабый битый простой повод;0
понятный ребята понимать;0
понятный секси;0
понять всемирный сила антихрист пойти наступление всякий опаска всемирный христианство сдавать позиция свист неудачник ссылаться откровение слабый утешение;1
понять джоджо популярный девушка грубый быдло ненавидеть женщина;1
понять конкретный мень бесящий мень бесящий бесящий сука хватит бесящий мень;1
понять любящий больший лен карина;0
понять маска процент человек улица ослабленных карантин мржно носящий 😕;0
понять пересматриваюи мень бесящий;1
понять приятный мень подумать мень хочть гулять простой приятный чувствовать отвратительный;1
понять усталость мама работать;0
понять хочть жизнь платье выбирать;0
пооном серьез тусить возле кофейный упарываться кофеин заканчиваться дерьмо;0
попа естественный уголовный заводить путина называть сатана коронавирус выдумка еврейский национальность;1
попасть канал девушка иллюстратор помнящий видео работа повсюду план рекламный щит;0
попаться какойто мерзкий поц уверенный парень нрав;1
попереть мень бомбануло окончательный;1
поправиться беречься турецкий роза помощь;0
попробовать вкусный 😋😋😋😋;0
попробовать немногий довольный вкусный;0
попросить мама купить шоколадка магазин приходить заветный сладость;0
попросить мама месяц капать нерв сильный переживаю огэ деланный капать больший орь повод больший;0
попросить облако;0
попросить объяснять;0
попросить отстать мень понимать мень хотеть повод пот устроено истерика переговоры банки каникулы продавить банки полный прекращение выплата придться заплатить простой бояться коллектор;1
попрощаться;0
попсовый мотив;0
попугай ненавидеть приятный ильдар;1
популярный уважаемый пойти долбаебина умеющий нормальный выражать мыслящий;1
попытка интуитивный питание пойти следующий день посол;1
попытка нормальность самоконтроль глупый равный пытаться предел норма;0
поражать непреодолимый желание журналист наделить малышева законный доход;0
порвались голова полый уже ударенный захлебнуть слюни безграмотный идиот случиться учить мат прежде вякать говно вентилятор полететь;1
поржать дрисня становить неиграбельна посол ревелейшена;1
порисовать;0
порой слушать разговор взрослый думать ситуация точный бред;1
порой трудный разница идеология простой мерзкий вор;1
портал проинструктировать москвич переданное показание счетчик электроэнергия водоучет дистанционный;0
порядок;0
посвящаться особый;0
посвященные летие победа вов инициатор организатор акция становить директор смибс татьяна гаврилина;0
посему снести;0
посидеть ка ребенок;0
поскольку любящий картошка лис представляю тред;0
поскольку мень желание пишущий ау решать пытаться работать исключительно текст дописать текстовый облегчить жизнь;0
послать базар;1
послать вхуй этичаса вариант;1
послать готовый классуха бесящий миллион звонящий география половина ребенок сдавать двойка хм интересный;1
послать достоен пойти уметь;1
послать егэ;1
послать красивый буква;1
послать нах;1
послать нахер начинать;1
послать пиндос уже побывать;1
послать токсичный друг х й;1
послушать песня хофманиты мир становить абсолютный понятный;0
послушать поесть лепс фадеев орел ворона;0
посоветовать котром многий боль;0
посол винить;0
посол возвращаться домой темнота гостиный старый диван песочный печень;0
посол идеальный дизайн никак воспринимать;0
посол истерика решать послать черта монета дешевый питерский концерт;1
посол леха любимый комик😍;0
посол мень внутри появляться мерзкий липкий чувство кинуть чс;1
посол месячный мерзкий;1
посол недолгий молчание геральта согласиться цири запрыгать радость вовремя вспомнить стоящий лед ждущий геральта пришёл;0
посол нравиться намный больший;0
посол общение гель шалавый шалавый;0
посол одноклассницой пойти домой ибо примерный сторона;0
посол оккупация казань москва предлагать башкир добровольный входить состав московия начинать обсуждение аннексия;0
посол окончание эпидемия задействованный борьба врач др медработник отправлять лучший курорт страна;0
посол очерндн зеленый понос зеленский поводу…;0
посол слеза ненавидеть перекат эмоции боже;1
поспать днём звук дождь проснулась раскат гром;0
поспорить;0
посралась даун просить кинуть вагин тыща рубль шантаж бизнес принимать предложение радов думать кинуть дура похожий дураи теья волновать деньги;1
пост;0
пост знак зодиак лгущий весы козерог идиотизм голова сильный звёзд;1
пост кочо доумой канаэ иноске комментатор поливать говно кочо тип сучка убивать бедненький наший прекрасный доумочку сука крашнулась доуму оскорблять прекрасный бабочка ублюдка ненавидеть;1
поставить ахпахпза;0
поставить день дата рождение вк проверить поздравить поздравить мать мень поздравить;0
поставить зачёт пятёрки контрольный расписание сообщать неделя привилегия;0
